,totals,.md-counts,.yaml-counts,.py-counts,.rst-counts,.txt-counts,.sh-counts,.patch-counts,.ninja-counts,.diff-counts,.md-percent,.yaml-percent,.py-percent,.rst-percent,.txt-percent,.sh-percent,.patch-percent,.ninja-percent,.diff-percent
bashrc,64,0,0,47,8,0,0,9,0,0,0.0,0.0,0.734375,0.125,0.0,0.0,0.140625,0.0,0.0
unload,36,0,0,14,6,0,16,0,0,0,0.0,0.0,0.3888888888888889,0.16666666666666666,0.0,0.4444444444444444,0.0,0.0,0.0
profiling,55,0,0,49,3,0,0,3,0,0,0.0,0.0,0.8909090909090909,0.05454545454545454,0.0,0.0,0.05454545454545454,0.0,0.0
docutils,48,0,0,48,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dim,38,0,0,8,0,0,0,30,0,0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.7894736842105263,0.0,0.0
fabrics,41,0,0,40,1,0,0,0,0,0,0.0,0.0,0.975609756097561,0.024390243902439025,0.0,0.0,0.0,0.0,0.0
psm,84,0,0,39,6,0,0,39,0,0,0.0,0.0,0.4642857142857143,0.07142857142857142,0.0,0.0,0.4642857142857143,0.0,0.0
proj,122,0,0,112,8,0,0,2,0,0,0.0,0.0,0.9180327868852459,0.06557377049180328,0.0,0.0,0.01639344262295082,0.0,0.0
cf,950,0,0,928,1,1,0,20,0,0,0.0,0.0,0.9768421052631578,0.0010526315789473684,0.0010526315789473684,0.0,0.021052631578947368,0.0,0.0
forge,55,0,0,55,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
suitesparse,58,0,0,46,1,0,0,11,0,0,0.0,0.0,0.7931034482758621,0.017241379310344827,0.0,0.0,0.1896551724137931,0.0,0.0
sparse,166,0,0,113,0,0,12,41,0,0,0.0,0.0,0.6807228915662651,0.0,0.0,0.07228915662650602,0.2469879518072289,0.0,0.0
bpp,59,0,0,11,0,0,0,48,0,0,0.0,0.0,0.1864406779661017,0.0,0.0,0.0,0.8135593220338984,0.0,0.0
decl,49,0,0,1,0,0,0,48,0,0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.9795918367346939,0.0,0.0
dec,90,0,0,67,1,0,0,22,0,0,0.0,0.0,0.7444444444444445,0.011111111111111112,0.0,0.0,0.24444444444444444,0.0,0.0
series,39,0,0,29,10,0,0,0,0,0,0.0,0.0,0.7435897435897436,0.2564102564102564,0.0,0.0,0.0,0.0,0.0
lightweight,44,0,0,36,1,0,0,7,0,0,0.0,0.0,0.8181818181818182,0.022727272727272728,0.0,0.0,0.1590909090909091,0.0,0.0
varname,40,0,0,2,3,0,4,31,0,0,0.0,0.0,0.05,0.075,0.0,0.1,0.775,0.0,0.0
vector,82,0,0,64,0,0,0,18,0,0,0.0,0.0,0.7804878048780488,0.0,0.0,0.0,0.21951219512195122,0.0,0.0
mrnet,107,0,0,80,1,0,0,26,0,0,0.0,0.0,0.7476635514018691,0.009345794392523364,0.0,0.0,0.24299065420560748,0.0,0.0
la,71,0,0,7,1,0,0,63,0,0,0.0,0.0,0.09859154929577464,0.014084507042253521,0.0,0.0,0.8873239436619719,0.0,0.0
transpose,164,0,0,2,0,0,0,162,0,0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.9878048780487805,0.0,0.0
printf,74,0,0,6,3,0,13,52,0,0,0.0,0.0,0.08108108108108109,0.04054054054054054,0.0,0.17567567567567569,0.7027027027027027,0.0,0.0
communication,47,0,0,42,0,0,0,5,0,0,0.0,0.0,0.8936170212765957,0.0,0.0,0.0,0.10638297872340426,0.0,0.0
quality,60,0,0,55,1,0,0,4,0,0,0.0,0.0,0.9166666666666666,0.016666666666666666,0.0,0.0,0.06666666666666667,0.0,0.0
linear,144,0,0,131,2,0,0,11,0,0,0.0,0.0,0.9097222222222222,0.013888888888888888,0.0,0.0,0.0763888888888889,0.0,0.0
algebra,45,0,0,42,2,0,0,1,0,0,0.0,0.0,0.9333333333333333,0.044444444444444446,0.0,0.0,0.022222222222222223,0.0,0.0
cab,61,0,0,61,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ef,966,0,0,938,3,0,0,24,0,1,0.0,0.0,0.9710144927536232,0.003105590062111801,0.0,0.0,0.024844720496894408,0.0,0.0010351966873706005
fdf,66,0,0,62,0,0,0,4,0,0,0.0,0.0,0.9393939393939394,0.0,0.0,0.0,0.06060606060606061,0.0,0.0
arpack,92,0,0,83,0,0,0,9,0,0,0.0,0.0,0.9021739130434783,0.0,0.0,0.0,0.09782608695652174,0.0,0.0
ng,41,0,0,37,0,0,0,4,0,0,0.0,0.0,0.9024390243902439,0.0,0.0,0.0,0.0975609756097561,0.0,0.0
solvers,52,0,0,47,0,0,0,5,0,0,0.0,0.0,0.9038461538461539,0.0,0.0,0.0,0.09615384615384616,0.0,0.0
dcd,61,0,0,60,0,0,0,1,0,0,0.0,0.0,0.9836065573770492,0.0,0.0,0.0,0.01639344262295082,0.0,0.0
bfb,57,0,0,57,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dcf,59,0,0,58,0,0,0,1,0,0,0.0,0.0,0.9830508474576272,0.0,0.0,0.0,0.01694915254237288,0.0,0.0
dca,53,0,0,51,0,0,0,2,0,0,0.0,0.0,0.9622641509433962,0.0,0.0,0.0,0.03773584905660377,0.0,0.0
cgit,201,0,0,197,0,0,0,4,0,0,0.0,0.0,0.9800995024875622,0.0,0.0,0.0,0.01990049751243781,0.0,0.0
fcflags,64,0,0,32,3,0,0,29,0,0,0.0,0.0,0.5,0.046875,0.0,0.0,0.453125,0.0,0.0
cfa,67,0,0,61,0,0,0,6,0,0,0.0,0.0,0.9104477611940298,0.0,0.0,0.0,0.08955223880597014,0.0,0.0
bba,63,0,0,63,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cbf,42,0,0,40,0,0,0,2,0,0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.0
ecb,62,0,0,60,0,0,0,2,0,0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.03225806451612903,0.0,0.0
fbf,46,0,0,44,0,0,0,2,0,0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,0.043478260869565216,0.0,0.0
dbc,57,0,0,54,0,0,0,3,0,0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.05263157894736842,0.0,0.0
libfabric,43,0,0,43,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
autogen,55,0,0,51,0,0,0,4,0,0,0.0,0.0,0.9272727272727272,0.0,0.0,0.0,0.07272727272727272,0.0,0.0
daa,53,0,0,53,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dbd,77,0,0,77,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ccc,56,0,0,54,0,0,0,2,0,0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.03571428571428571,0.0,0.0
aeb,65,0,0,63,0,0,0,2,0,0,0.0,0.0,0.9692307692307692,0.0,0.0,0.0,0.03076923076923077,0.0,0.0
bdf,71,0,0,70,0,0,0,1,0,0,0.0,0.0,0.9859154929577465,0.0,0.0,0.0,0.014084507042253521,0.0,0.0
dbuild,223,0,0,223,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
duse,86,0,0,78,4,0,0,4,0,0,0.0,0.0,0.9069767441860465,0.046511627906976744,0.0,0.0,0.046511627906976744,0.0,0.0
fcd,57,0,0,56,0,0,0,1,0,0,0.0,0.0,0.9824561403508771,0.0,0.0,0.0,0.017543859649122806,0.0,0.0
bca,45,0,0,44,0,0,0,1,0,0,0.0,0.0,0.9777777777777777,0.0,0.0,0.0,0.022222222222222223,0.0,0.0
adb,68,0,0,65,0,0,0,3,0,0,0.0,0.0,0.9558823529411765,0.0,0.0,0.0,0.04411764705882353,0.0,0.0
eae,55,0,0,54,0,0,0,1,0,0,0.0,0.0,0.9818181818181818,0.0,0.0,0.0,0.01818181818181818,0.0,0.0
bdc,62,0,0,62,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cde,78,0,0,74,0,0,0,4,0,0,0.0,0.0,0.9487179487179487,0.0,0.0,0.0,0.05128205128205128,0.0,0.0
feb,73,0,0,61,1,0,0,9,0,2,0.0,0.0,0.8356164383561644,0.0136986301369863,0.0,0.0,0.1232876712328767,0.0,0.0273972602739726
cad,66,0,0,64,0,0,0,2,0,0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.030303030303030304,0.0,0.0
cee,67,0,0,64,0,0,0,3,0,0,0.0,0.0,0.9552238805970149,0.0,0.0,0.0,0.04477611940298507,0.0,0.0
eda,63,0,0,62,0,0,0,1,0,0,0.0,0.0,0.9841269841269841,0.0,0.0,0.0,0.015873015873015872,0.0,0.0
cfd,77,0,0,73,0,0,2,2,0,0,0.0,0.0,0.948051948051948,0.0,0.0,0.025974025974025976,0.025974025974025976,0.0,0.0
ffb,58,0,0,58,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dce,66,0,0,64,2,0,0,0,0,0,0.0,0.0,0.9696969696969697,0.030303030303030304,0.0,0.0,0.0,0.0,0.0
cfe,89,0,0,88,0,0,0,1,0,0,0.0,0.0,0.9887640449438202,0.0,0.0,0.0,0.011235955056179775,0.0,0.0
dee,52,0,0,50,0,0,0,2,0,0,0.0,0.0,0.9615384615384616,0.0,0.0,0.0,0.038461538461538464,0.0,0.0
acb,48,0,0,47,0,0,0,1,0,0,0.0,0.0,0.9791666666666666,0.0,0.0,0.0,0.020833333333333332,0.0,0.0
afa,65,0,0,63,1,0,0,1,0,0,0.0,0.0,0.9692307692307692,0.015384615384615385,0.0,0.0,0.015384615384615385,0.0,0.0
fec,50,0,0,48,0,0,0,2,0,0,0.0,0.0,0.96,0.0,0.0,0.0,0.04,0.0,0.0
ecd,57,0,0,56,0,0,0,1,0,0,0.0,0.0,0.9824561403508771,0.0,0.0,0.0,0.017543859649122806,0.0,0.0
aab,53,0,0,50,0,0,0,3,0,0,0.0,0.0,0.9433962264150944,0.0,0.0,0.0,0.05660377358490566,0.0,0.0
fab,52,0,0,52,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aad,60,0,0,60,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cba,49,0,0,49,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
images,64,0,0,58,4,0,0,2,0,0,0.0,0.0,0.90625,0.0625,0.0,0.0,0.03125,0.0,0.0
sequencing,71,0,0,71,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
faf,54,0,0,52,0,0,0,2,0,0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.037037037037037035,0.0,0.0
bec,49,0,0,49,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bioconductor,330,0,0,329,1,0,0,0,0,0,0.0,0.0,0.996969696969697,0.0030303030303030303,0.0,0.0,0.0,0.0,0.0
biobase,64,0,0,64,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
rna,60,0,0,57,0,0,2,1,0,0,0.0,0.0,0.95,0.0,0.0,0.03333333333333333,0.016666666666666666,0.0,0.0
fad,56,0,0,52,0,0,0,4,0,0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.07142857142857142,0.0,0.0
bce,53,0,0,52,0,0,0,1,0,0,0.0,0.0,0.9811320754716981,0.0,0.0,0.0,0.018867924528301886,0.0,0.0
aff,63,0,0,61,0,0,0,2,0,0,0.0,0.0,0.9682539682539683,0.0,0.0,0.0,0.031746031746031744,0.0,0.0
bde,49,0,0,46,0,0,0,3,0,0,0.0,0.0,0.9387755102040817,0.0,0.0,0.0,0.061224489795918366,0.0,0.0
dde,54,0,0,54,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dae,59,0,0,58,0,0,0,1,0,0,0.0,0.0,0.9830508474576272,0.0,0.0,0.0,0.01694915254237288,0.0,0.0
afb,47,0,0,47,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ggplot,65,0,0,63,2,0,0,0,0,0,0.0,0.0,0.9692307692307692,0.03076923076923077,0.0,0.0,0.0,0.0,0.0
mass,61,0,0,55,0,0,0,6,0,0,0.0,0.0,0.9016393442622951,0.0,0.0,0.0,0.09836065573770492,0.0,0.0
png,136,0,0,131,0,0,0,5,0,0,0.0,0.0,0.9632352941176471,0.0,0.0,0.0,0.03676470588235294,0.0,0.0
foreach,69,0,0,30,0,0,0,39,0,0,0.0,0.0,0.43478260869565216,0.0,0.0,0.0,0.5652173913043478,0.0,0.0
dfe,66,0,0,66,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ceb,57,0,0,56,0,0,0,1,0,0,0.0,0.0,0.9824561403508771,0.0,0.0,0.0,0.017543859649122806,0.0,0.0
dba,57,0,0,56,0,0,0,1,0,0,0.0,0.0,0.9824561403508771,0.0,0.0,0.0,0.017543859649122806,0.0,0.0
cff,61,0,0,60,0,0,0,1,0,0,0.0,0.0,0.9836065573770492,0.0,0.0,0.0,0.01639344262295082,0.0,0.0
bea,42,0,0,41,0,0,0,1,0,0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.023809523809523808,0.0,0.0
aca,42,0,0,40,0,0,0,2,0,0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.0
aef,54,0,0,54,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bbb,62,0,0,58,0,0,3,1,0,0,0.0,0.0,0.9354838709677419,0.0,0.0,0.04838709677419355,0.016129032258064516,0.0,0.0
dac,49,0,0,48,0,0,0,1,0,0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.02040816326530612,0.0,0.0
edb,67,0,0,67,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
glib,119,0,0,94,5,0,0,20,0,0,0.0,0.0,0.7899159663865546,0.04201680672268908,0.0,0.0,0.16806722689075632,0.0,0.0
scalable,41,0,0,41,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
simulation,71,0,0,63,0,0,0,8,0,0,0.0,0.0,0.8873239436619719,0.0,0.0,0.0,0.11267605633802817,0.0,0.0
ddc,56,0,0,54,0,0,0,2,0,0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.03571428571428571,0.0,0.0
fce,61,0,0,59,0,0,0,2,0,0,0.0,0.0,0.9672131147540983,0.0,0.0,0.0,0.03278688524590164,0.0,0.0
efe,56,0,0,56,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
abb,46,0,0,45,0,0,0,1,0,0,0.0,0.0,0.9782608695652174,0.0,0.0,0.0,0.021739130434782608,0.0,0.0
aed,56,0,0,54,1,0,0,1,0,0,0.0,0.0,0.9642857142857143,0.017857142857142856,0.0,0.0,0.017857142857142856,0.0,0.0
ced,60,0,0,58,0,0,0,2,0,0,0.0,0.0,0.9666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.0
gnutls,55,0,0,50,0,0,5,0,0,0,0.0,0.0,0.9090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
openssl,206,0,0,176,30,0,0,0,0,0,0.0,0.0,0.8543689320388349,0.14563106796116504,0.0,0.0,0.0,0.0,0.0
hp,33,0,0,10,0,0,0,23,0,0,0.0,0.0,0.30303030303030304,0.0,0.0,0.0,0.696969696969697,0.0,0.0
scotch,390,0,0,110,0,0,0,280,0,0,0.0,0.0,0.28205128205128205,0.0,0.0,0.0,0.717948717948718,0.0,0.0
metis,398,0,0,289,0,0,2,107,0,0,0.0,0.0,0.7261306532663316,0.0,0.0,0.005025125628140704,0.26884422110552764,0.0,0.0
flex,107,0,0,83,1,0,0,23,0,0,0.0,0.0,0.7757009345794392,0.009345794392523364,0.0,0.0,0.21495327102803738,0.0,0.0
libx,189,0,0,188,1,0,0,0,0,0,0.0,0.0,0.9947089947089947,0.005291005291005291,0.0,0.0,0.0,0.0,0.0
cda,58,0,0,58,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
afd,61,0,0,60,0,0,0,0,0,1,0.0,0.0,0.9836065573770492,0.0,0.0,0.0,0.0,0.0,0.01639344262295082
fcb,58,0,0,57,0,0,0,1,0,0,0.0,0.0,0.9827586206896551,0.0,0.0,0.0,0.017241379310344827,0.0,0.0
bfd,77,0,0,66,0,1,0,10,0,0,0.0,0.0,0.8571428571428571,0.0,0.012987012987012988,0.0,0.12987012987012986,0.0,0.0
fba,46,0,0,46,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dbf,63,0,0,62,0,0,0,1,0,0,0.0,0.0,0.9841269841269841,0.0,0.0,0.0,0.015873015873015872,0.0,0.0
bac,73,0,0,71,0,0,0,2,0,0,0.0,0.0,0.9726027397260274,0.0,0.0,0.0,0.0273972602739726,0.0,0.0
fdb,43,0,0,42,0,0,0,1,0,0,0.0,0.0,0.9767441860465116,0.0,0.0,0.0,0.023255813953488372,0.0,0.0
bcd,61,0,0,60,0,0,0,1,0,0,0.0,0.0,0.9836065573770492,0.0,0.0,0.0,0.01639344262295082,0.0,0.0
plotting,40,0,0,39,1,0,0,0,0,0,0.0,0.0,0.975,0.025,0.0,0.0,0.0,0.0,0.0
abe,61,0,0,61,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
eba,63,0,0,60,0,0,0,3,0,0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.0
includedir,44,0,0,21,0,0,0,20,0,3,0.0,0.0,0.4772727272727273,0.0,0.0,0.0,0.45454545454545453,0.0,0.06818181818181818
bdd,65,0,0,64,0,0,0,1,0,0,0.0,0.0,0.9846153846153847,0.0,0.0,0.0,0.015384615384615385,0.0,0.0
cython,95,0,0,89,6,0,0,0,0,0,0.0,0.0,0.9368421052631579,0.06315789473684211,0.0,0.0,0.0,0.0,0.0
cpan,476,0,0,468,8,0,0,0,0,0,0.0,0.0,0.9831932773109243,0.01680672268907563,0.0,0.0,0.0,0.0,0.0
cef,64,0,0,64,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fbe,55,0,0,54,0,0,0,1,0,0,0.0,0.0,0.9818181818181818,0.0,0.0,0.0,0.01818181818181818,0.0,0.0
beb,55,0,0,52,0,0,0,3,0,0,0.0,0.0,0.9454545454545454,0.0,0.0,0.0,0.05454545454545454,0.0,0.0
blosc,52,0,0,48,0,0,0,4,0,0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.07692307692307693,0.0,0.0
lo,63,0,0,2,0,0,0,61,0,0,0.0,0.0,0.031746031746031744,0.0,0.0,0.0,0.9682539682539683,0.0,0.0
libxml,144,0,0,131,8,0,0,5,0,0,0.0,0.0,0.9097222222222222,0.05555555555555555,0.0,0.0,0.034722222222222224,0.0,0.0
computational,43,0,0,42,0,0,0,1,0,0,0.0,0.0,0.9767441860465116,0.0,0.0,0.0,0.023255813953488372,0.0,0.0
ddb,60,0,0,59,0,0,0,1,0,0,0.0,0.0,0.9833333333333333,0.0,0.0,0.0,0.016666666666666666,0.0,0.0
objective,175,0,0,19,0,0,0,156,0,0,0.0,0.0,0.10857142857142857,0.0,0.0,0.0,0.8914285714285715,0.0,0.0
ddd,47,0,0,46,0,0,0,1,0,0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.02127659574468085,0.0,0.0
dda,73,0,0,72,0,0,0,1,0,0,0.0,0.0,0.9863013698630136,0.0,0.0,0.0,0.0136986301369863,0.0,0.0
hardware,42,0,0,39,1,0,0,2,0,0,0.0,0.0,0.9285714285714286,0.023809523809523808,0.0,0.0,0.047619047619047616,0.0,0.0
aba,45,0,0,45,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fdc,53,0,0,52,0,0,0,1,0,0,0.0,0.0,0.9811320754716981,0.0,0.0,0.0,0.018867924528301886,0.0,0.0
fff,60,0,0,57,0,0,0,3,0,0,0.0,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.0
ccf,54,0,0,52,0,0,0,2,0,0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.037037037037037035,0.0,0.0
ebc,58,0,0,58,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bbd,63,0,0,60,0,0,0,2,0,1,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.031746031746031744,0.0,0.015873015873015872
ffd,51,0,0,51,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
caf,73,0,0,73,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adc,62,0,0,62,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bae,55,0,0,55,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
xorg,210,0,0,210,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ecc,59,0,0,58,0,0,0,1,0,0,0.0,0.0,0.9830508474576272,0.0,0.0,0.0,0.01694915254237288,0.0,0.0
aee,52,0,0,52,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
edf,72,0,0,69,1,0,0,2,0,0,0.0,0.0,0.9583333333333334,0.013888888888888888,0.0,0.0,0.027777777777777776,0.0,0.0
eee,55,0,0,54,0,0,0,1,0,0,0.0,0.0,0.9818181818181818,0.0,0.0,0.0,0.01818181818181818,0.0,0.0
eca,55,0,0,53,0,0,0,2,0,0,0.0,0.0,0.9636363636363636,0.0,0.0,0.0,0.03636363636363636,0.0,0.0
daf,60,0,0,59,0,0,0,1,0,0,0.0,0.0,0.9833333333333333,0.0,0.0,0.0,0.016666666666666666,0.0,0.0
sqlite,155,0,0,124,10,0,0,21,0,0,0.0,0.0,0.8,0.06451612903225806,0.0,0.0,0.13548387096774195,0.0,0.0
mesh,90,0,0,71,0,0,0,19,0,0,0.0,0.0,0.7888888888888889,0.0,0.0,0.0,0.2111111111111111,0.0,0.0
doxygen,75,0,0,60,3,0,0,12,0,0,0.0,0.0,0.8,0.04,0.0,0.0,0.16,0.0,0.0
visualization,54,0,0,52,0,0,0,2,0,0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.037037037037037035,0.0,0.0
freetype,116,0,0,104,2,0,0,10,0,0,0.0,0.0,0.896551724137931,0.017241379310344827,0.0,0.0,0.08620689655172414,0.0,0.0
pcre,95,0,0,73,2,0,0,20,0,0,0.0,0.0,0.7684210526315789,0.021052631578947368,0.0,0.0,0.21052631578947367,0.0,0.0
solver,134,0,0,79,0,0,0,55,0,0,0.0,0.0,0.5895522388059702,0.0,0.0,0.0,0.41044776119402987,0.0,0.0
xproto,94,0,0,93,1,0,0,0,0,0,0.0,0.0,0.9893617021276596,0.010638297872340425,0.0,0.0,0.0,0.0,0.0
fea,57,0,0,56,0,0,0,1,0,0,0.0,0.0,0.9824561403508771,0.0,0.0,0.0,0.017543859649122806,0.0,0.0
aaa,61,0,0,60,0,0,0,1,0,0,0.0,0.0,0.9836065573770492,0.0,0.0,0.0,0.01639344262295082,0.0,0.0
fef,67,0,0,66,0,0,0,1,0,0,0.0,0.0,0.9850746268656716,0.0,0.0,0.0,0.014925373134328358,0.0,0.0
wno,57,0,0,17,0,0,0,40,0,0,0.0,0.0,0.2982456140350877,0.0,0.0,0.0,0.7017543859649122,0.0,0.0
ede,58,0,0,58,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
eaf,51,0,0,51,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cec,56,0,0,55,0,0,0,1,0,0,0.0,0.0,0.9821428571428571,0.0,0.0,0.0,0.017857142857142856,0.0,0.0
efd,54,0,0,54,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ecf,69,0,0,68,0,0,0,1,0,0,0.0,0.0,0.9855072463768116,0.0,0.0,0.0,0.014492753623188406,0.0,0.0
gnuplot,47,0,0,45,2,0,0,0,0,0,0.0,0.0,0.9574468085106383,0.0425531914893617,0.0,0.0,0.0,0.0,0.0
metacpan,134,0,0,134,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pod,79,0,0,79,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
efc,55,0,0,55,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
answers,41,0,0,41,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dmpi,52,0,0,52,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dea,49,0,0,48,0,0,0,1,0,0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.02040816326530612,0.0,0.0
aaf,49,0,0,48,0,0,0,1,0,0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.02040816326530612,0.0,0.0
ead,60,0,0,60,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cdc,51,0,0,51,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
libtiff,53,0,0,52,1,0,0,0,0,0,0.0,0.0,0.9811320754716981,0.018867924528301886,0.0,0.0,0.0,0.0,0.0
dvtk,52,0,0,52,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dpython,61,0,0,61,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bee,61,0,0,59,0,0,0,2,0,0,0.0,0.0,0.9672131147540983,0.0,0.0,0.0,0.03278688524590164,0.0,0.0
bed,55,0,0,55,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
libxmu,44,0,0,44,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
libxt,67,0,0,67,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
libxext,58,0,0,57,1,0,0,0,0,0,0.0,0.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0.0,0.0
edd,59,0,0,57,0,0,0,2,0,0,0.0,0.0,0.9661016949152542,0.0,0.0,0.0,0.03389830508474576,0.0,0.0
cbd,63,0,0,63,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dcc,71,0,0,71,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tm,47,0,0,43,1,0,0,3,0,0,0.0,0.0,0.9148936170212766,0.02127659574468085,0.0,0.0,0.06382978723404255,0.0,0.0
